layer,probe,auc_mean,auc_std,ap_mean,ap_std,acc_mean,f1_mean
3,NN-LayerNorm,0.7859830233357604,0.016989666557633912,0.8943154269117874,0.013028863959427043,0.7625654131678227,0.8343050310263425
4,LogisticReg,0.759321779899132,0.026922156666120096,0.8835490981736077,0.018916167219106352,0.7545211147620786,0.8373315839720101
4,Ridge,0.7365698993134102,0.023647974707049896,0.8665765972110132,0.023166994875885437,0.7364001460387003,0.8422684941135126
4,LinearSVC,0.6490397546622719,0.10215147556968839,0.8340238492006136,0.058251789437105045,0.7203237191188999,0.8374255758243897
4,SGD,0.664801725500561,0.018136668877972297,0.7944750262650029,0.008726520594779961,0.764536935621273,0.8448319868318931
4,LDA,0.7517953666202836,0.027618012089068146,0.8855854799610237,0.019897667596301908,0.7263478155044419,0.8177267410154899
4,GaussianNB,0.7247404666461096,0.04065119558279344,0.8414424505984254,0.027623628984530104,0.6860654740172812,0.764420825989843
4,RBF-SVM,0.7771667763621021,0.020963961984019275,0.8990042741783418,0.01070062414852979,0.768565169769989,0.8580647508666085
4,KNN,0.6989356033810378,0.03377849254046588,0.825818619173261,0.024797140059659866,0.7484848484848485,0.8361759444409863
4,RandomForest,0.7651688219228486,0.028764941457424476,0.8822705043165513,0.019538051874153414,0.7484605087014726,0.8477054162034882
4,GradBoosting,0.7000276829819193,0.016265450020769068,0.8460746479510153,0.01838442058158356,0.7464646464646464,0.8432914095132845
4,ExtraTrees,0.7381435267600719,0.013066861288662078,0.8683974570614064,0.008535254019996698,0.7524887428501886,0.850139774125014
4,NN-DeepLinear,0.784203295872774,0.017775875532438683,0.897683742235308,0.008889113475411877,0.6841304612388951,0.7538184146879799
4,NN-Residual,0.7914210935684789,0.021357543588240463,0.9033221849192264,0.007178511113417465,0.7303638797614701,0.803087349526978
4,NN-Attention,0.7359484466003484,0.03672758417483854,0.8608633962130128,0.03181577887409124,0.7102227090178898,0.7924821668947546
4,NN-Bottleneck,0.7797624230080561,0.01882559557900339,0.8881408058437265,0.013466785931069898,0.7364731653888281,0.8090238853363507
4,NN-LayerNorm,0.793032882286433,0.024423041609771323,0.8909432873881987,0.004671605941770354,0.7384203480589022,0.8088944385308915
5,LogisticReg,0.7613302320619892,0.017509965674636797,0.8905852811245886,0.011907370437373574,0.7364001460387003,0.8255723771580344
5,Ridge,0.7404964452632733,0.005240423483977159,0.8831588630142662,0.0036235917171758398,0.7383960082755263,0.8436563640201732
5,LinearSVC,0.6591134773366639,0.09729069367430199,0.840305593719359,0.055065938503345374,0.7203237191188999,0.8374255758243897
5,SGD,0.6466404909173044,0.009020163520992453,0.785573713743403,0.006241756386950247,0.7444687842278204,0.830404318904849
5,LDA,0.7478176330661775,0.030611951926028367,0.8813346690284908,0.02088925173587567,0.734440793476938,0.8225244366958933
5,GaussianNB,0.7124284496407259,0.045988076617462105,0.835987522448947,0.0345962450181486,0.6961543142266033,0.7750126662716509
5,RBF-SVM,0.7792107607767128,0.017422257117352295,0.9045007420854052,0.006715668448985101,0.7605208713642448,0.8535946828883633
5,KNN,0.7006695794259734,0.013534422197575844,0.8265323706918567,0.01127695622260613,0.730388219544846,0.8217840995681991
5,RandomForest,0.7341430119688951,0.010141437945821907,0.8719176204468105,0.012008487691945404,0.7605695509309968,0.8554260043368482
5,GradBoosting,0.6993574395530646,0.03638357863314305,0.8542017283595312,0.02414053869419258,0.7404405500791044,0.8389101745423585
5,ExtraTrees,0.7465230001960698,0.0063202695866296,0.8762413333828333,0.0033084113390748366,0.7524765729585007,0.8511866564807741
5,NN-DeepLinear,0.7876015222616953,0.008255495042663083,0.9044773650047991,0.007862011117535614,0.7001703784836314,0.7694012595649008
5,NN-Residual,0.7798161262654922,0.023119396946936533,0.8947318090063489,0.015807113397483478,0.7484848484848485,0.8251446328513053
5,NN-Attention,0.7108562203789934,0.03542341781093134,0.8387770246040768,0.029492263130487667,0.6680662042107824,0.7449794381029248
5,NN-Bottleneck,0.7897325936233267,0.019826450233727193,0.8974762679122987,0.014725143564783423,0.7606182304977486,0.8339601542038197
5,NN-LayerNorm,0.7968698904168513,0.023834064913510162,0.9099142979927163,0.012795402801737146,0.7504928806133626,0.8295209492028178
6,LogisticReg,0.7883826811637391,0.016589077825826363,0.9026498045261415,0.011293228828936856,0.7504928806133626,0.8333259900340938
6,Ridge,0.764099361607116,0.0015842353582039596,0.8899219259165796,0.007217567342336449,0.7323719118899842,0.8377874435544429
