layer,probe,auc_mean,auc_std,ap_mean,ap_std,acc_mean,f1_mean
10,NN-Bottleneck,0.8216476508234406,0.011325604786084815,0.9477213370880881,0.004716304959484323,0.7597335449582762,0.8385348532911167
10,NN-LayerNorm,0.8250275555952754,0.003131130327513831,0.9510535027129863,0.0017735012967584477,0.78595820407378,0.8620572383835591
11,LogisticReg,0.7970946224386951,0.038164787098498215,0.9455074182692762,0.015456861232121148,0.8400067335209099,0.9069539373699712
11,Ridge,0.8011727264151411,0.04223397572117052,0.9458351348231088,0.01759016096911226,0.8439867253444917,0.914103993180775
11,LinearSVC,0.6359111468589104,0.043985979094534465,0.9004970036566529,0.01868383642649158,0.831998653295818,0.9082960669647976
11,SGD,0.6449889777618899,0.008394483025203982,0.8747453084137867,0.0028657181030323714,0.844010773633456,0.9096642024906147
11,LDA,0.829848543525428,0.0227648771393311,0.9456398452106094,0.0179424083280529,0.856022893971094,0.9154061366291583
11,GaussianNB,0.7557156138443283,0.04604218241849397,0.9136442758258094,0.017156488346367453,0.7699901402015247,0.8519164565415127
11,RBF-SVM,0.8490673299869421,0.030078981838283586,0.959874703503794,0.013001200156729734,0.8539908135536156,0.91897880338917
11,KNN,0.742172721450169,0.017400544776369525,0.9087461565497641,0.005920456491036513,0.8479787413125557,0.9120782577202441
11,RandomForest,0.7709385286801614,0.012049721232441999,0.9357048272427254,0.004552948805304888,0.8479907654570379,0.9161147902869757
11,GradBoosting,0.7472593353888318,0.03189911134021348,0.9274311741607676,0.0058104836953079796,0.8439747012000097,0.9131543624161074
11,ExtraTrees,0.8002678602459646,0.0038619296696111873,0.9412675824271365,0.002086139967434558,0.8499867734410698,0.9171268692291332
11,NN-DeepLinear,0.8479216626698641,0.012029564062890767,0.9632028757828177,0.005041317167891239,0.699745088136979,0.7820677397057372
11,NN-Residual,0.8340755966655246,0.01819743630457608,0.9568098190006303,0.005724495555979431,0.7858499867734411,0.859960437031528
11,NN-Attention,0.6975835480683776,0.015006988696999983,0.9035323316176301,0.010253890381763874,0.7019936031551355,0.7988918147904323
11,NN-Bottleneck,0.8244398270203712,0.014495134602891634,0.9529499218487839,0.005382126237707795,0.6657889041194719,0.7517352253483728
11,NN-LayerNorm,0.8299515666969529,0.024056362367160005,0.9541097614389048,0.009098096762832334,0.7738017940023566,0.8518125925254539
12,LogisticReg,0.7993077587619345,0.01678179831433171,0.9435627260701706,0.004020134146136707,0.8439867253444918,0.9095197283778101
12,Ridge,0.7910783174702473,0.02636637034605235,0.9382263765946598,0.01571796874545322,0.8439987494889739,0.9141199555613267
12,LinearSVC,0.6317827725397321,0.05444029096316529,0.9037306200378538,0.017307128910872684,0.831998653295818,0.9082960669647976
12,SGD,0.6426163417092413,0.007587554274418892,0.8739970215059351,0.002161837179585227,0.8479907654570379,0.9123493841145763
12,LDA,0.8153135876392054,0.03426036791740645,0.9479053209950504,0.012489198702102449,0.8539787894091336,0.9140533258027698
12,GaussianNB,0.7583039158735123,0.032313519090121215,0.9155874436948203,0.010846079916673159,0.7380540124570137,0.8262505002000801
12,RBF-SVM,0.8384205678935114,0.036500335986402045,0.9551317855471688,0.013769471977194074,0.8559868215376475,0.919816826793571
12,KNN,0.7782007313403936,0.027684611595233596,0.9237442444098877,0.009240559930490671,0.8519707572806196,0.914495433112548
12,RandomForest,0.7804368306596959,0.037257212445019464,0.933548495194338,0.01839462997705282,0.8379987013923959,0.9108910891089109
12,GradBoosting,0.7604953304437195,0.03372870079363296,0.9298598081583874,0.009494855461925883,0.8559868215376475,0.9189568033125707
12,ExtraTrees,0.818287295629335,0.012685754848375632,0.946684068958105,0.006378481772014656,0.8419786932159777,0.913286723409183
12,NN-DeepLinear,0.8334518720427385,0.02497577842497675,0.9525403753963944,0.010788793473521553,0.6959574826251113,0.7864406779661017
12,NN-Residual,0.821524767763429,0.02226651807135163,0.952557717522659,0.008480853818210947,0.7798980352547916,0.8570325178790258
12,NN-Attention,0.7397287139232714,0.029651168245924887,0.9150408177373258,0.015805383597914367,0.7758939951422456,0.8572025433339302
12,NN-Bottleneck,0.8299242593502839,0.001066395007151569,0.9525376416017699,0.0038906058373995565,0.7658778827886396,0.8453785803584085
12,NN-LayerNorm,0.8521592663757193,0.01097857406896217,0.9620331336078835,0.0034521908273921916,0.7719380516076281,0.8480981325449596
13,LogisticReg,0.8059533739468053,0.032488731471283575,0.9497204538849641,0.008561097392653967,0.8399826852319457,0.9072396704621085
13,Ridge,0.802137792871293,0.03562465475229321,0.9459926167926819,0.01191316509505077,0.8399947093764278,0.9122931901033241
13,LinearSVC,0.6506074643390879,0.0518959565707676,0.9041914729707168,0.016048689193183144,0.83399466127985,0.909288959568105
13,SGD,0.675915168486329,0.03368751234725315,0.8846209299152848,0.01051389497589694,0.8559868215376475,0.9162325403408538
13,LDA,0.8090620671164931,0.03316608419657652,0.941187981784214,0.022588249292351172,0.8280186614722362,0.8979482202258003
13,GaussianNB,0.7693149827963716,0.03754761540595309,0.9242247183237623,0.014743234795716553,0.7021138445999567,0.7970275622056605
13,RBF-SVM,0.8442494451643654,0.03300434731669821,0.9600481728258031,0.01211984843811359,0.8539908135536156,0.9186403138314846
13,KNN,0.7516700924974308,0.01050357281965851,0.9132053053382855,0.002864195187933386,0.8539787894091336,0.9161935983170103
13,RandomForest,0.7930075194502783,0.013849928097464074,0.9421130252468792,0.003771808632702344,0.8479787413125557,0.9161276127612762
13,GradBoosting,0.8019454002015779,0.05199355217280791,0.9482348792343496,0.017186685797228263,0.8499747492965876,0.9156100105285149
13,ExtraTrees,0.830316181837139,0.014896018722613256,0.9532458441011015,0.00440503914845134,0.8419786932159777,0.9128946007183499
13,NN-DeepLinear,0.8269483791848509,0.01781871108969648,0.9558009016765606,0.007140089729897428,0.7139335786258808,0.8030442873701301
13,NN-Residual,0.8243448719285441,0.029293154603560956,0.9570069220869359,0.011267715710410684,0.7858860592068874,0.8634578074269927
13,NN-Attention,0.7467280833718118,0.04115686616433985,0.9266346527598207,0.02039696595766764,0.7161339970661088,0.8077689768092244
13,NN-Bottleneck,0.8511724781665352,0.013802148205805923,0.9604576185444985,0.003060084570935757,0.8079503643315779,0.8777059359690099
13,NN-LayerNorm,0.8493968800115187,0.006549862409121738,0.9635142107735261,0.0023105165138697543,0.7959021715604934,0.8696441372038377
14,LogisticReg,0.807431694396036,0.026246048026278796,0.9431814232343504,0.013106229678715369,0.8440348219224202,0.9084652688632149
14,Ridge,0.7880447195038999,0.02190457224214864,0.9347918770079898,0.013959674527085573,0.8439987494889739,0.9142848843964216
14,LinearSVC,0.6686172800889724,0.03474683448155305,0.9147740122155957,0.011277153002149409,0.831998653295818,0.9082960669647976
14,SGD,0.6604219729806218,0.030670918784400047,0.8797021080237512,0.009631355094378182,0.8459947574730059,0.9103567952400334
14,LDA,0.7760921697424669,0.02629981270138365,0.9309982997714039,0.016577165840975853,0.8360147175528461,0.9025779527824053
14,GaussianNB,0.7569193092730785,0.021851832145393456,0.9165697625345827,0.007578452362333064,0.7420821008585238,0.8302541954371625
14,RBF-SVM,0.8328343536351044,0.028933797729584123,0.9550124533161787,0.012245851550440988,0.8599908616501936,0.9218918918918919
14,KNN,0.7408886555351991,0.020190679534951413,0.9091302782026524,0.007756603172981012,0.846006781617488,0.9115633246550839
14,RandomForest,0.7906842228080889,0.0230286819740354,0.9427511310987935,0.007005966770127097,0.8419546449270134,0.9128946007183499
14,GradBoosting,0.7450232360695296,0.039133200256427254,0.9225574193375259,0.018837147582995352,0.8419907173604598,0.9113651479423291
14,ExtraTrees,0.8118607598393335,0.0141005340124108,0.9493688696874076,0.0040021801983621316,0.8399706610874637,0.9119025449493717
14,NN-DeepLinear,0.8179419197561205,0.020210180807384993,0.9454767155301291,0.014147713670495209,0.7158935141764665,0.802537257121298
